latitude,longitude,name,names,created_at,updated_at,distance,id
30.581942,-98.287689,7th St,7th St,Mon Jul 16 2018 12:11:51 GMT-0500 (CDT),Mon Jul 16 2018 12:11:51 GMT-0500 (CDT),1.6017787917885558,53
30.582624,-98.288437,7th St,7th St,Mon Jul 16 2018 12:11:52 GMT-0500 (CDT),Mon Jul 16 2018 12:11:52 GMT-0500 (CDT),35.14162024666792,54
30.582624,-98.288437,Ave U,Ave U,Mon Jul 16 2018 12:11:52 GMT-0500 (CDT),Mon Jul 16 2018 12:11:52 GMT-0500 (CDT),40.51088578643338,55
30.597076,-98.26857,Commerce St,Commerce St,Mon Jul 16 2018 12:11:52 GMT-0500 (CDT),Mon Jul 16 2018 12:11:52 GMT-0500 (CDT),0.9943192029888135,56
30.597076,-98.26857,Trade St,Trade St,Mon Jul 16 2018 12:11:52 GMT-0500 (CDT),Mon Jul 16 2018 12:11:52 GMT-0500 (CDT),0.9944241495028983,57
30.565212,-98.283218,Colorado Dr,"Colorado Dr,Colorado St",Mon Jul 16 2018 12:11:53 GMT-0500 (CDT),Mon Jul 16 2018 12:11:53 GMT-0500 (CDT),0.13201014977622227,58
30.565212,-98.283218,S Ave J,S Ave J,Mon Jul 16 2018 12:11:53 GMT-0500 (CDT),Mon Jul 16 2018 12:11:53 GMT-0500 (CDT),0.1803463211775569,59
30.572124,-98.282089,1st St,1st St,Mon Jul 16 2018 12:11:53 GMT-0500 (CDT),Mon Jul 16 2018 12:11:53 GMT-0500 (CDT),20.17512538657461,60
30.572124,-98.282089,Ave L,Ave L,Mon Jul 16 2018 12:11:53 GMT-0500 (CDT),Mon Jul 16 2018 12:11:53 GMT-0500 (CDT),39.12262701542377,61
30.601788,-98.2519,Mormon Mill Rd,"Mormon Mill Rd,CR-340",Mon Jul 16 2018 12:11:54 GMT-0500 (CDT),Mon Jul 16 2018 12:11:54 GMT-0500 (CDT),0.5942558659047643,62
30.601788,-98.2519,Cedar Ridge Dr,Cedar Ridge Dr,Mon Jul 16 2018 12:11:54 GMT-0500 (CDT),Mon Jul 16 2018 12:11:54 GMT-0500 (CDT),4.070387238015126,63
30.588169,-98.274773,Bluebonnet Dr,Bluebonnet Dr,Mon Jul 16 2018 12:11:54 GMT-0500 (CDT),Mon Jul 16 2018 12:11:54 GMT-0500 (CDT),2.572509237410634,64
30.588169,-98.274773,Lantana Dr,Lantana Dr,Mon Jul 16 2018 12:11:54 GMT-0500 (CDT),Mon Jul 16 2018 12:11:54 GMT-0500 (CDT),6.433147153876007,65
30.570263,-98.276291,2nd St,2nd St,Mon Jul 16 2018 12:11:55 GMT-0500 (CDT),Mon Jul 16 2018 12:11:55 GMT-0500 (CDT),0.027293287664354866,66
30.570263,-98.276291,US-281,US-281,Mon Jul 16 2018 12:11:55 GMT-0500 (CDT),Mon Jul 16 2018 12:11:55 GMT-0500 (CDT),4.439599017653739,67
30.570263,-98.276291,,,Mon Jul 16 2018 12:11:55 GMT-0500 (CDT),Mon Jul 16 2018 12:11:55 GMT-0500 (CDT),30.66600452586589,68
30.576242,-98.288528,2nd St,2nd St,Mon Jul 16 2018 12:11:55 GMT-0500 (CDT),Mon Jul 16 2018 12:11:55 GMT-0500 (CDT),0.3772437688334841,69
30.578327,-98.270241,11th St,11th St,Mon Jul 16 2018 12:11:56 GMT-0500 (CDT),Mon Jul 16 2018 12:11:56 GMT-0500 (CDT),0.5162715351098022,70
30.578327,-98.270241,Ave G,Ave G,Mon Jul 16 2018 12:11:56 GMT-0500 (CDT),Mon Jul 16 2018 12:11:56 GMT-0500 (CDT),0.5497627356153267,71
30.226772,-97.810463,Lone Oak Trl,Lone Oak Trl,Mon Jul 16 2018 12:11:56 GMT-0500 (CDT),Mon Jul 16 2018 12:11:56 GMT-0500 (CDT),2.0676684138922514,72
30.225208,-97.809402,Pillow Rd,Pillow Rd,Mon Jul 16 2018 12:11:57 GMT-0500 (CDT),Mon Jul 16 2018 12:11:57 GMT-0500 (CDT),2.92978472998184,73
30.444635,-97.606705,Old Austin-Hutto Rd,Old Austin-Hutto Rd,Mon Jul 16 2018 12:11:58 GMT-0500 (CDT),Mon Jul 16 2018 12:11:58 GMT-0500 (CDT),3.916241808246733,74
30.424711,-97.617149,Immanuel Rd,Immanuel Rd,Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),3.332508486124071,75
30.424711,-97.617149,,,Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),8.188519124760179,76
30.460487,-97.615211,N Cascades,N Cascades,Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),5.175898956413982,77
30.460487,-97.615211,Mammoth Cave,Mammoth Cave,Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),15.06929117717876,78
30.460487,-97.615211,,,Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),Mon Jul 16 2018 12:11:59 GMT-0500 (CDT),19.51617731089402,79
30.467777,-97.585007,Kennemer Dr,Kennemer Dr,Mon Jul 16 2018 12:12:00 GMT-0500 (CDT),Mon Jul 16 2018 12:12:00 GMT-0500 (CDT),4.130757965141947,80
30.467777,-97.585007,Kelly Ln,Kelly Ln,Mon Jul 16 2018 12:12:00 GMT-0500 (CDT),Mon Jul 16 2018 12:12:00 GMT-0500 (CDT),7.5192642438493476,81
30.431669,-97.603508,E Pecan St,"E Pecan St,FM 1825,Pecan St",Mon Jul 16 2018 12:12:00 GMT-0500 (CDT),Mon Jul 16 2018 12:12:00 GMT-0500 (CDT),5.742335858706909,82
30.442114,-97.578987,Becker Farm Rd,Becker Farm Rd,Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),0.6506412725456705,83
30.442114,-97.578987,E Pflugerville Pkwy,E Pflugerville Pkwy,Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),4.57526447780195,84
30.424891,-97.590706,Pecan St,"Pecan St,FM 1825",Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),11.332867975933233,85
30.424891,-97.590706,Sun Light Near Way,Sun Light Near Way,Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),11.624552453314426,86
30.424891,-97.590706,E Pecan St,"E Pecan St,FM 1825,Pecan St",Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),Mon Jul 16 2018 12:12:01 GMT-0500 (CDT),11.624552453314426,87
30.434956,-97.610466,E Pecan St,"E Pecan St,Pecan St,FM 1825",Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),1.149068680825347,88
30.434956,-97.610466,Old Austin-Hutto Rd,Old Austin-Hutto Rd,Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),1.5422101362535536,89
30.434956,-97.610466,Immanuel Rd,Immanuel Rd,Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),2.037925519478394,90
30.432678,-97.605682,E Pecan St,"E Pecan St,Pecan St,FM 1825",Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),0.9488204733775105,91
30.432678,-97.605682,Plumbago Dr,Plumbago Dr,Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),Mon Jul 16 2018 12:12:02 GMT-0500 (CDT),2.774131463438817,92
30.455914,-97.602081,E Pflugerville Pkwy,E Pflugerville Pkwy,Mon Jul 16 2018 12:12:03 GMT-0500 (CDT),Mon Jul 16 2018 12:12:03 GMT-0500 (CDT),3.6872109602237884,93
30.455914,-97.602081,FM 685,FM 685,Mon Jul 16 2018 12:12:03 GMT-0500 (CDT),Mon Jul 16 2018 12:12:03 GMT-0500 (CDT),6.734642449434558,94
30.445145,-97.618156,N Railroad Ave,"N Railroad Ave,E Pflugerville Loop",Mon Jul 16 2018 12:12:03 GMT-0500 (CDT),Mon Jul 16 2018 12:12:03 GMT-0500 (CDT),2.3056523005473615,95
30.445145,-97.618156,,,Mon Jul 16 2018 12:12:03 GMT-0500 (CDT),Mon Jul 16 2018 12:12:03 GMT-0500 (CDT),7.215962724093192,96
30.459835,-97.649223,Ramble Creek Dr,Ramble Creek Dr,Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),1.4540309471277724,97
30.459835,-97.649223,Grand Avenue Pkwy,"Grand Avenue Pkwy,W Pflugerville Loop",Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),2.050046424348619,98
30.459835,-97.649223,,,Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),36.17454139190312,99
30.462919,-97.574684,Vilamoura St,Vilamoura St,Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),1.3716902536733697,100
30.462919,-97.574684,Kelly Ln,Kelly Ln,Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),5.302494245423313,101
30.462919,-97.574684,Falcon Pointe Blvd,Falcon Pointe Blvd,Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),Mon Jul 16 2018 12:12:04 GMT-0500 (CDT),5.348740854104787,102
30.450813,-97.60495,Pfennig Ln,Pfennig Ln,Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),1.9410533168411153,103
30.450813,-97.60495,,,Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),1.9806322017344,104
30.450813,-97.60495,FM 685,FM 685,Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),5.089116428795341,105
30.454319,-97.622551,Pfennig Ln,Pfennig Ln,Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),2.4894491057775854,106
30.454319,-97.622551,Black Locust Dr E,Black Locust Dr E,Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),Mon Jul 16 2018 12:12:05 GMT-0500 (CDT),6.8320180829923824,107
30.390406,-97.774994,Spicewood Springs Rd,Spicewood Springs Rd,Mon Jul 16 2018 12:12:06 GMT-0500 (CDT),Mon Jul 16 2018 12:12:06 GMT-0500 (CDT),1.7626898416005465,108
30.391405,-97.77845,Spicewood Springs Rd,Spicewood Springs Rd,Mon Jul 16 2018 12:12:06 GMT-0500 (CDT),Mon Jul 16 2018 12:12:06 GMT-0500 (CDT),0.8419893470834714,109
30.397104,-97.7789,Spicewood Springs Rd,Spicewood Springs Rd,Mon Jul 16 2018 12:12:07 GMT-0500 (CDT),Mon Jul 16 2018 12:12:07 GMT-0500 (CDT),3.23051208670399,110
30.399363,-97.783081,Spicewood Springs Rd,Spicewood Springs Rd,Mon Jul 16 2018 12:12:07 GMT-0500 (CDT),Mon Jul 16 2018 12:12:07 GMT-0500 (CDT),3.3482969481783407,111
30.399363,-97.783081,Yucca Mountain Rd,Yucca Mountain Rd,Mon Jul 16 2018 12:12:07 GMT-0500 (CDT),Mon Jul 16 2018 12:12:07 GMT-0500 (CDT),28.084781021238026,112
30.404879,-97.788383,Spicewood Springs Rd,Spicewood Springs Rd,Mon Jul 16 2018 12:12:08 GMT-0500 (CDT),Mon Jul 16 2018 12:12:08 GMT-0500 (CDT),8.018033047198397,113
30.416759,-97.795227,Spicewood Springs Rd,Spicewood Springs Rd,Mon Jul 16 2018 12:12:09 GMT-0500 (CDT),Mon Jul 16 2018 12:12:09 GMT-0500 (CDT),5.714893564349524,114
30.420071,-97.793816,Spicewood Springs Rd,Spicewood Springs Rd,Mon Jul 16 2018 12:12:09 GMT-0500 (CDT),Mon Jul 16 2018 12:12:09 GMT-0500 (CDT),2.1870717909366784,115
30.366344,-97.787018,Lakewood Dr,Lakewood Dr,Mon Jul 16 2018 12:12:10 GMT-0500 (CDT),Mon Jul 16 2018 12:12:10 GMT-0500 (CDT),0.7494876420423786,116
30.383081,-97.768349,Old Spicewood Spgs Rd,Old Spicewood Spgs Rd,Mon Jul 16 2018 12:12:10 GMT-0500 (CDT),Mon Jul 16 2018 12:12:10 GMT-0500 (CDT),0.43773043407234646,117
30.382622,-97.76973,Old Spicewood Spgs Rd,Old Spicewood Spgs Rd,Mon Jul 16 2018 12:12:11 GMT-0500 (CDT),Mon Jul 16 2018 12:12:11 GMT-0500 (CDT),0.4660376272404865,118
30.382612,-97.77037,Old Spicewood Spgs Rd,Old Spicewood Spgs Rd,Mon Jul 16 2018 12:12:11 GMT-0500 (CDT),Mon Jul 16 2018 12:12:11 GMT-0500 (CDT),0.5722742973737249,119
30.382612,-97.77037,N Capital of Texas Hwy,N Capital of Texas Hwy,Mon Jul 16 2018 12:12:11 GMT-0500 (CDT),Mon Jul 16 2018 12:12:11 GMT-0500 (CDT),37.85612710068964,120
30.235039,-97.871414,Old Bee Caves Rd,Old Bee Caves Rd,Mon Jul 16 2018 12:12:12 GMT-0500 (CDT),Mon Jul 16 2018 12:12:12 GMT-0500 (CDT),1.3197257884573461,121
30.234055,-97.857742,Joe Tanner Ln,Joe Tanner Ln,Mon Jul 16 2018 12:12:12 GMT-0500 (CDT),Mon Jul 16 2018 12:12:12 GMT-0500 (CDT),1.968286363466023,122
30.234055,-97.857742,,,Mon Jul 16 2018 12:12:12 GMT-0500 (CDT),Mon Jul 16 2018 12:12:12 GMT-0500 (CDT),24.50209571101356,123
30.234055,-97.857742,McCarty Ln,McCarty Ln,Mon Jul 16 2018 12:12:12 GMT-0500 (CDT),Mon Jul 16 2018 12:12:12 GMT-0500 (CDT),32.98223231447443,124
30.210482,-97.771172,Wasson Rd,Wasson Rd,Mon Jul 16 2018 12:12:13 GMT-0500 (CDT),Mon Jul 16 2018 12:12:13 GMT-0500 (CDT),1.6526718263352123,125
30.433285,-97.701256,Mc Neil Dr,Mc Neil Dr,Mon Jul 16 2018 12:12:13 GMT-0500 (CDT),Mon Jul 16 2018 12:12:13 GMT-0500 (CDT),0.6081357590794847,126
30.418852,-97.707306,Waters Park Rd,Waters Park Rd,Mon Jul 16 2018 12:12:14 GMT-0500 (CDT),Mon Jul 16 2018 12:12:14 GMT-0500 (CDT),1.8327494308572416,127
30.418852,-97.707306,,,Mon Jul 16 2018 12:12:14 GMT-0500 (CDT),Mon Jul 16 2018 12:12:14 GMT-0500 (CDT),18.853920391104822,128
30.418852,-97.707306,Oneal Ln,Oneal Ln,Mon Jul 16 2018 12:12:14 GMT-0500 (CDT),Mon Jul 16 2018 12:12:14 GMT-0500 (CDT),35.51018348613824,129
30.419043,-97.710564,Adelphi Ln,Adelphi Ln,Mon Jul 16 2018 12:12:14 GMT-0500 (CDT),Mon Jul 16 2018 12:12:14 GMT-0500 (CDT),0.0643705972231922,130
30.415836,-97.709892,Waters Park Rd,Waters Park Rd,Mon Jul 16 2018 12:12:15 GMT-0500 (CDT),Mon Jul 16 2018 12:12:15 GMT-0500 (CDT),0.5242084990189941,131
30.415836,-97.709892,,,Mon Jul 16 2018 12:12:15 GMT-0500 (CDT),Mon Jul 16 2018 12:12:15 GMT-0500 (CDT),26.15666679560929,132
30.418734,-97.706612,Oneal Ln,Oneal Ln,Mon Jul 16 2018 12:12:15 GMT-0500 (CDT),Mon Jul 16 2018 12:12:15 GMT-0500 (CDT),0.3420001683206189,133
30.153522,-97.795372,Old San Antonio Rd,Old San Antonio Rd,Mon Jul 16 2018 12:12:16 GMT-0500 (CDT),Mon Jul 16 2018 12:12:16 GMT-0500 (CDT),0.03371977020102741,134
30.164919,-97.813972,David Moore Dr,David Moore Dr,Mon Jul 16 2018 12:12:16 GMT-0500 (CDT),Mon Jul 16 2018 12:12:16 GMT-0500 (CDT),4.609365933123523,135
30.36647,-97.615974,Cameron Rd,Cameron Rd,Mon Jul 16 2018 12:12:17 GMT-0500 (CDT),Mon Jul 16 2018 12:12:17 GMT-0500 (CDT),1.8704804607225558,136
30.365187,-97.620033,Cameron Rd,Cameron Rd,Mon Jul 16 2018 12:12:17 GMT-0500 (CDT),Mon Jul 16 2018 12:12:17 GMT-0500 (CDT),0.4492164802011619,137
30.340532,-97.850266,River Hills Rd,River Hills Rd,Mon Jul 16 2018 12:12:18 GMT-0500 (CDT),Mon Jul 16 2018 12:12:18 GMT-0500 (CDT),0.45784340375982074,138
30.339327,-97.84993,River Hills Rd,River Hills Rd,Mon Jul 16 2018 12:12:18 GMT-0500 (CDT),Mon Jul 16 2018 12:12:18 GMT-0500 (CDT),1.4936052032178064,139
30.262674,-97.66848,Delwau Ln,Delwau Ln,Mon Jul 16 2018 12:12:19 GMT-0500 (CDT),Mon Jul 16 2018 12:12:19 GMT-0500 (CDT),0.49942288998712314,140
30.213947,-97.68866,Hoeke Ln,Hoeke Ln,Mon Jul 16 2018 12:12:19 GMT-0500 (CDT),Mon Jul 16 2018 12:12:19 GMT-0500 (CDT),0.992569344993852,141
30.214373,-97.687706,Poston Ln,Poston Ln,Mon Jul 16 2018 12:12:20 GMT-0500 (CDT),Mon Jul 16 2018 12:12:20 GMT-0500 (CDT),1.4856176923750444,142
30.214373,-97.687706,Hoeke Ln,Hoeke Ln,Mon Jul 16 2018 12:12:20 GMT-0500 (CDT),Mon Jul 16 2018 12:12:20 GMT-0500 (CDT),34.07047464003597,143
30.159782,-97.736015,Colton-Bluff Springs Rd,Colton-Bluff Springs Rd,Mon Jul 16 2018 12:12:20 GMT-0500 (CDT),Mon Jul 16 2018 12:12:20 GMT-0500 (CDT),0.6886552850844087,144
30.159782,-97.736015,Alum Rock Dr,Alum Rock Dr,Mon Jul 16 2018 12:12:20 GMT-0500 (CDT),Mon Jul 16 2018 12:12:20 GMT-0500 (CDT),16.6118866351032,145
30.244511,-97.769783,Woodview Estates,"Woodview Estates,Summer Creek Dr",Mon Jul 16 2018 12:12:21 GMT-0500 (CDT),Mon Jul 16 2018 12:12:21 GMT-0500 (CDT),1.8322147811854634,146
30.244511,-97.769783,Summer Creek Dr,Summer Creek Dr,Mon Jul 16 2018 12:12:21 GMT-0500 (CDT),Mon Jul 16 2018 12:12:21 GMT-0500 (CDT),40.12997398198752,147
30.244511,-97.769783,,,Mon Jul 16 2018 12:12:21 GMT-0500 (CDT),Mon Jul 16 2018 12:12:21 GMT-0500 (CDT),40.12997398198752,148
30.201567,-97.886627,,,Mon Jul 16 2018 12:12:21 GMT-0500 (CDT),Mon Jul 16 2018 12:12:21 GMT-0500 (CDT),4.303761429459022,149
30.189495,-97.73278,Jimmy Clay Dr,Jimmy Clay Dr,Mon Jul 16 2018 12:12:22 GMT-0500 (CDT),Mon Jul 16 2018 12:12:22 GMT-0500 (CDT),0.5706041530977837,150
30.378298,-97.778931,Winding Ridge Blvd,Winding Ridge Blvd,Mon Jul 16 2018 12:12:22 GMT-0500 (CDT),Mon Jul 16 2018 12:12:22 GMT-0500 (CDT),1.83231251464388,151
30.378298,-97.778931,,,Mon Jul 16 2018 12:12:22 GMT-0500 (CDT),Mon Jul 16 2018 12:12:22 GMT-0500 (CDT),41.40483026792336,152
30.18185,-97.850922,Brodie Ln,Brodie Ln,Mon Jul 16 2018 12:12:23 GMT-0500 (CDT),Mon Jul 16 2018 12:12:23 GMT-0500 (CDT),0.592342732914783,153
30.284103,-97.652611,Johnny Morris Rd,Johnny Morris Rd,Mon Jul 16 2018 12:12:24 GMT-0500 (CDT),Mon Jul 16 2018 12:12:24 GMT-0500 (CDT),0.44919604777276634,154
30.297943,-97.738976,W 32nd St,W 32nd St,Mon Jul 16 2018 12:12:24 GMT-0500 (CDT),Mon Jul 16 2018 12:12:24 GMT-0500 (CDT),1.116069033443872,155
30.297943,-97.738976,Hemphill Park,Hemphill Park,Mon Jul 16 2018 12:12:24 GMT-0500 (CDT),Mon Jul 16 2018 12:12:24 GMT-0500 (CDT),22.200286799111996,156
30.223421,-97.799438,Jones Rd,Jones Rd,Mon Jul 16 2018 12:12:25 GMT-0500 (CDT),Mon Jul 16 2018 12:12:25 GMT-0500 (CDT),0.30581023554433084,157
30.216385,-97.846275,Latta Dr,Latta Dr,Mon Jul 16 2018 12:12:25 GMT-0500 (CDT),Mon Jul 16 2018 12:12:25 GMT-0500 (CDT),0.27784803500518823,158
30.216385,-97.846275,to Loop 1 N,to Loop 1 N,Mon Jul 16 2018 12:12:25 GMT-0500 (CDT),Mon Jul 16 2018 12:12:25 GMT-0500 (CDT),6.8086789624675745,159
30.216385,-97.846275,Loop 1 S,Loop 1 S,Mon Jul 16 2018 12:12:25 GMT-0500 (CDT),Mon Jul 16 2018 12:12:25 GMT-0500 (CDT),34.828882643588265,160
30.183256,-97.783516,W Dittmar Rd,W Dittmar Rd,Mon Jul 16 2018 12:12:26 GMT-0500 (CDT),Mon Jul 16 2018 12:12:26 GMT-0500 (CDT),0.6633565829423833,161
30.274645,-97.752441,N Lamar Blvd,N Lamar Blvd,Mon Jul 16 2018 12:12:26 GMT-0500 (CDT),Mon Jul 16 2018 12:12:26 GMT-0500 (CDT),0.4558584921181299,162
30.274645,-97.752441,W 10th St,W 10th St,Mon Jul 16 2018 12:12:26 GMT-0500 (CDT),Mon Jul 16 2018 12:12:26 GMT-0500 (CDT),42.22508336060958,163
30.268042,-97.735733,E 8th St,E 8th St,Mon Jul 16 2018 12:12:27 GMT-0500 (CDT),Mon Jul 16 2018 12:12:27 GMT-0500 (CDT),9.555739369775203,164
30.209352,-97.903442,RM 1826,RM 1826,Mon Jul 16 2018 12:12:27 GMT-0500 (CDT),Mon Jul 16 2018 12:12:27 GMT-0500 (CDT),2.064629337359202,165
30.209352,-97.903442,,,Mon Jul 16 2018 12:12:27 GMT-0500 (CDT),Mon Jul 16 2018 12:12:27 GMT-0500 (CDT),16.91351600158768,166
30.30271,-97.661308,Loyola Ln,Loyola Ln,Mon Jul 16 2018 12:12:28 GMT-0500 (CDT),Mon Jul 16 2018 12:12:28 GMT-0500 (CDT),2.36060927692605,167
30.30271,-97.661308,US-183 S,"US-183 S,Ed Bluestein Blvd",Mon Jul 16 2018 12:12:28 GMT-0500 (CDT),Mon Jul 16 2018 12:12:28 GMT-0500 (CDT),3.832239759477877,168
30.289951,-97.693581,Manor Rd,Manor Rd,Mon Jul 16 2018 12:12:28 GMT-0500 (CDT),Mon Jul 16 2018 12:12:28 GMT-0500 (CDT),2.1184301837975363,169
30.289951,-97.693581,,,Mon Jul 16 2018 12:12:28 GMT-0500 (CDT),Mon Jul 16 2018 12:12:28 GMT-0500 (CDT),12.890628634511067,170
30.369398,-97.703384,Cross Creek Apt,Cross Creek Apt,Mon Jul 16 2018 12:12:29 GMT-0500 (CDT),Mon Jul 16 2018 12:12:29 GMT-0500 (CDT),42.38628164763039,171
30.273918,-97.752777,N Lamar Blvd,N Lamar Blvd,Mon Jul 16 2018 12:12:29 GMT-0500 (CDT),Mon Jul 16 2018 12:12:29 GMT-0500 (CDT),1.1113001946366508,172
30.273918,-97.752777,W 9th St,W 9th St,Mon Jul 16 2018 12:12:29 GMT-0500 (CDT),Mon Jul 16 2018 12:12:29 GMT-0500 (CDT),2.094369166277592,173
30.273918,-97.752777,,,Mon Jul 16 2018 12:12:29 GMT-0500 (CDT),Mon Jul 16 2018 12:12:29 GMT-0500 (CDT),37.006042086529376,174
30.358139,-97.701157,Payton Gin Rd,Payton Gin Rd,Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),1.5461848232493003,175
30.367212,-97.742874,Loop 1 S,Loop 1 S,Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),1.6679792140123968,176
30.367212,-97.742874,MoPac Express S,MoPac Express S,Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),9.680727488932792,177
30.367212,-97.742874,MoPac Express N,MoPac Express N,Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),16.832054666864888,178
30.367212,-97.742874,Loop 1 N,Loop 1 N,Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),Mon Jul 16 2018 12:12:30 GMT-0500 (CDT),29.496287806798364,179
30.247019,-97.888397,SH-71,SH-71,Mon Jul 16 2018 12:12:31 GMT-0500 (CDT),Mon Jul 16 2018 12:12:31 GMT-0500 (CDT),2.5358176083451975,180
30.247019,-97.888397,Silvermine Dr,Silvermine Dr,Mon Jul 16 2018 12:12:31 GMT-0500 (CDT),Mon Jul 16 2018 12:12:31 GMT-0500 (CDT),7.831728293876241,181
30.247019,-97.888397,Fletcher Ln,Fletcher Ln,Mon Jul 16 2018 12:12:31 GMT-0500 (CDT),Mon Jul 16 2018 12:12:31 GMT-0500 (CDT),10.714795052782224,182
30.154083,-97.79261,,,Mon Jul 16 2018 12:12:32 GMT-0500 (CDT),Mon Jul 16 2018 12:12:32 GMT-0500 (CDT),20.18749071183444,183
30.220797,-97.794067,Manchaca Rd,Manchaca Rd,Mon Jul 16 2018 12:12:32 GMT-0500 (CDT),Mon Jul 16 2018 12:12:32 GMT-0500 (CDT),1.8142231576700218,184
30.220797,-97.794067,Jones Rd,Jones Rd,Mon Jul 16 2018 12:12:32 GMT-0500 (CDT),Mon Jul 16 2018 12:12:32 GMT-0500 (CDT),3.9147414954924042,185
30.220797,-97.794067,Jentsch Ct,Jentsch Ct,Mon Jul 16 2018 12:12:32 GMT-0500 (CDT),Mon Jul 16 2018 12:12:32 GMT-0500 (CDT),4.3374451509082155,186
30.169113,-97.859795,Brodie Ln,Brodie Ln,Mon Jul 16 2018 12:12:33 GMT-0500 (CDT),Mon Jul 16 2018 12:12:33 GMT-0500 (CDT),0.7620870452423673,187
30.148464,-97.854881,Frate Barker Rd,"Frate Barker Rd,Frate Barker Rd",Mon Jul 16 2018 12:12:33 GMT-0500 (CDT),Mon Jul 16 2018 12:12:33 GMT-0500 (CDT),1.233302092590683,188
30.148464,-97.854881,Brodie Ln,Brodie Ln,Mon Jul 16 2018 12:12:33 GMT-0500 (CDT),Mon Jul 16 2018 12:12:33 GMT-0500 (CDT),2.7888936442280725,189
30.148464,-97.854881,,,Mon Jul 16 2018 12:12:33 GMT-0500 (CDT),Mon Jul 16 2018 12:12:33 GMT-0500 (CDT),39.89842149313692,190
30.257412,-97.90461,SH-71,SH-71,Mon Jul 16 2018 12:12:34 GMT-0500 (CDT),Mon Jul 16 2018 12:12:34 GMT-0500 (CDT),5.684278045882829,191
30.257412,-97.90461,Midwood Pkwy,Midwood Pkwy,Mon Jul 16 2018 12:12:34 GMT-0500 (CDT),Mon Jul 16 2018 12:12:34 GMT-0500 (CDT),25.25600364824172,192
30.369465,-98.086914,Pedernales Canyon Trl,Pedernales Canyon Trl,Mon Jul 16 2018 12:12:34 GMT-0500 (CDT),Mon Jul 16 2018 12:12:34 GMT-0500 (CDT),0.5067997239584789,193
30.369465,-98.086914,Canyon Ranch Trl,Canyon Ranch Trl,Mon Jul 16 2018 12:12:34 GMT-0500 (CDT),Mon Jul 16 2018 12:12:34 GMT-0500 (CDT),0.7554303474139694,194
